ZSNOWCMPCT_V0,ZSNOWCMPCT_VR,ZSNOWCMPCT_VT,Noise,Antarctic_DMC_rho_5m,Antarctic_DMC_rho_10m,Greenland_Summit_rho_5m,Greenland_Summit_rho_10m
-0.7286515069087631,0.326010991281277,0.20013310258889105,0.1911074631878732,368.4672447546834,424.0430760209793,425.46679197239325,496.6343982047862
-0.712198288094325,0.40309089022010713,0.1367983766899239,0.1775331426899234,367.8554475072621,422.1584196016173,413.8212564559968,480.11369317889256
0.542274999585399,0.262087693980553,0.22172188755996003,0.700624736578043,360.36707209380864,414.3478665363032,413.99096758213045,484.51556344488944
0.322185207645467,0.28126360881574297,0.14589333747210098,0.2645273139050861,371.2424475203829,429.068089309821,424.56786104851335,498.1182673741874
-0.8574005838250971,0.30708818883517996,0.26294361445275904,-0.7209847628349526,363.28037575847776,417.1733853986802,424.37519835494646,495.21798355273427
0.6067541841260142,0.1757925085524099,0.35879566939556606,-0.24985780297824314,352.6807638680253,403.98533029773694,415.1038426146444,487.6680922889134
-0.1681762551822361,0.27133372328209204,0.20783895402559205,0.7987256979583742,367.536158494677,423.91016358393836,426.66519434779025,500.33746543495516
0.07363546876323523,0.19598491809487073,0.314552068355505,0.2126678585152174,359.1225316041356,413.15969806486305,426.2705184756885,501.76062568116765
-0.753975596019772,0.36203287840501397,0.1331287095814151,-0.6689139417796942,375.01648410337293,432.1713138075352,426.6801174068586,497.52722810432954
0.11652418612788917,0.316760861575375,0.19864726502310703,-0.7452962215031645,360.5731648508469,413.83072192474896,409.8728323372078,477.4195732859673
0.952776550104875,0.37153815776628196,0.03823598559140229,0.41343624493519915,370.89049393683956,427.3444271483028,407.5581008740926,474.39742076112947
0.5034739172221299,0.28930881503694894,0.16966541071915398,-0.20450126498535348,364.72293567030766,420.06550836130265,415.3672715937789,485.875050375683
-0.31462289634849805,0.27343346191852014,0.311593135420958,0.41624581955808454,355.01107183624754,406.23236580420013,412.3020258875826,480.6917392581683
-0.26598690687178006,0.23481706891352805,0.290655288020371,0.4446968527688585,360.9710341998315,415.19619955376635,425.79079694621765,499.70897350099693
0.705823205386725,0.13838577934050122,0.39523521901617586,-0.09772545903612977,351.7195167107244,402.85792884927594,418.4549451967709,493.213054735574
-0.586803881263119,0.459730170116891,0.0315375071655708,-0.3542095652749381,375.51651184114354,431.32278143010143,411.9758791839067,477.119089409297
-0.564835220174164,0.42570396778102193,0.0523991502490313,0.22787480508538957,376.69225113474823,433.40623189250454,417.0637239136028,484.337077530723
-0.797868165587492,0.319051264124504,0.2576484735984561,-1.0338140011029027,361.79968978458345,415.04783058881986,420.0806156663296,489.4811668223161
-0.17167769639044406,0.3195112041226289,0.21437121161332495,0.25844665905591396,360.70080749652703,413.8580882017045,412.05641551666184,479.9239069609359
0.11421961788238288,0.21574030605548788,0.36176202660079393,0.5313592240203983,351.9198125166798,402.35273953286026,411.7072346150512,481.49496008933323
0.38637144507828425,0.1592600320653781,0.41948154079101707,0.5689993076585025,349.6096849785399,399.35140391929934,413.47514589038826,485.3449200129491
-0.641657294981097,0.29197508619143897,0.2986722437653331,-0.1287532796655524,357.68827942343336,409.71135146237117,416.9175969703308,486.02232281864883
0.1750097633257981,0.32186803818852106,0.186960401771179,-0.030937780721233217,361.0712536133982,414.483528416064,409.31674345034565,476.66334048656614
-0.94005113664409,0.3859330085622181,0.21715313990803597,0.04773479424363537,361.5587921106044,413.86670958252836,412.34329577016075,477.87649047296753
-0.7050562773668312,0.14465112035387606,0.506844145488067,-0.28124617354462667,349.9053461868385,399.4637501507674,427.7131344008606,503.0441966624918
0.9379699976114519,0.27912655742408,0.1337992400271799,0.28734104839111374,368.2199852638974,425.19371996250607,417.522106542977,489.4834054819926
0.5597333342979982,0.20683228081887406,0.338091350144615,1.0172573310519675,352.41235928514703,403.3049245648063,410.41342909146243,480.4923379233192
0.17401655011490402,0.24452868311945908,0.31611964881587706,-0.4424635198529153,353.63092904893983,404.6703023450423,409.96261138696104,478.7112303419752
-0.5623304676061921,0.277073966166139,0.3461079179471329,-0.0014048378410036113,353.19785063060243,403.471738541243,411.56613707318485,479.1336454276113
-0.8051121249127389,0.3988385405412931,0.10228210358067402,0.07643942842014663,375.7343273399459,432.4604803957403,422.66110678743155,491.57854051202
