"VCMAX25__06","SLA__06","LEAFAGECRIT__06","RS_SCALE","HYDROL_HUMCSTE__06","SOIL_Q10"
-0.157880020101327,0.742586462264323,-0.138636861058334,0.739902329739479,0.497015266495637,0.1211800678802
0.00706421779111022,0.322408971390963,0.802317279427709,0.720518246201669,-0.631372150669017,0.450966645320995
-0.023718687365707,0.0531676916085044,-0.140638356893797,-0.264694908968645,0.0954703093842799,0.473805508057173
-0.0667621376088551,0.133444330683728,-0.253463914407151,-0.68339470303164,0.748327853464089,0.257887273376401
-0.263735236397523,-0.079781349047455,0.0961447542409302,-0.792999356864599,0.338080849019654,-0.034910022788628
0.430752412449457,-0.608560668385189,0.40644546799515,0.777904369336989,-0.0954769179425845,0.123479001564474
-0.35119709390418,0.255781954329935,0.302457910238952,0.521828513480541,-0.383451490046102,-0.09709290236664
-0.302353147010705,-0.481195482375269,0.0818970244292738,-0.30333393562135,0.106450581729312,0.519979886953861
-0.406663518455712,0.10008838846248,0.612398626912991,0.892709386804587,-0.583022109267388,0.232887220493506
0.232482575775022,-0.834007547284808,-0.257999472464991,0.984905267147385,-0.952786666579178,0.0562764874033193
0.16770277619055,-0.0806438760683481,-0.256442408603118,-0.319047656059642,0.453974235238542,0.084429528499891
-0.177470721508399,0.35973506724122,0.577053723601191,0.30059764113125,-0.628785219230286,0.177041964143089
-0.433161486939271,0.0178405783277471,-0.420386731222716,-0.150987959156138,0.895549060296274,0.39366780160958
-0.45110283166393,-0.182924704059131,0.171957010822758,0.485729948892284,-0.358357638917475,0.427978200027388
0.132362126579446,-0.395586142524354,0.122301646455313,-0.418872059221139,0.282915705514981,0.328090302239193
-0.296589250185965,0.593162586325623,0.0173835493610734,0.212283172127492,-0.914163625682172,-0.150354567376819
-0.214550454969398,-0.286763643695173,0.763192668485817,0.765380764081123,-0.595070352897739,0.382665479588447
0.089762013026881,-0.421475672083308,0.338034746905972,0.637449587979847,-0.169674865568038,0.257466198527311
-0.0275485874720541,0.00789589632051335,0.821062940338018,-0.334001743147575,0.828103841919961,0.102681755612586
0.0389651070564612,0.61391333239721,0.190061239145376,0.951175966102096,-0.211980971538588,0.170181897556108
0.342317265099475,-0.150953110942042,0.373966187914269,-0.258014797306114,-0.820174193231331,0.1525171140155
0.0136727136688708,-0.361463017936153,-0.521184334563371,0.454241942751508,0.455750376345278,0.170819366643876
-0.350601501930168,-0.158763279261393,0.632282668645751,-0.136335010156776,0.759954710279468,0.13909273072143
-0.176306748017398,0.576755151130528,-0.327445990819383,-0.71051879769275,-0.448211362987638,0.464282670294119
0.205261531460861,-0.328063125818639,0.470405633798606,0.962712504893134,-0.136351992658733,0.2423023314488
-0.264112255105063,0.35053344171416,-0.53380870779921,0.321873520751939,0.718713565584338,0.227761986975349
-0.263038770981291,-0.274780667539802,0.0494103041428262,-0.896780073561499,-0.248036536389211,0.519074294856793
-0.0618956522042332,0.9680632965837,-0.145557098954498,-0.377854457318631,-0.953190744107922,0.459994846894224
-0.0970227472643433,-0.256188444771799,0.592474602022695,0.637385007836702,-0.138575073614981,0.250434046806191
-0.0602788294667359,0.524921298722806,0.835590322613073,-0.697484307225333,0.643346283191797,-0.0392228528653318
-0.374035439040822,0.875928158465453,0.63628378630628,-0.0237548804783336,-0.989543347875206,0.24771218979345
-0.504735200267535,0.905039451081419,0.97992022909403,0.491860152130043,0.674192236251219,-0.0152029465334452
-0.420039431197992,0.505555736920577,0.227394835572298,-0.915659111736339,0.625395290565928,0.631382296730412
0.0259762841149653,0.272238156110266,0.844660451082165,0.231442682161505,0.974597204148533,-0.119054256739278
0.407157626800234,-0.266841604697721,0.659264261212287,-0.748149733654085,0.989312135989403,0.0749754774548588
-0.732848455181102,0.70328755737784,0.501768809207642,-0.644672634084426,-0.363027601267239,0.347575738598584
0.019544596187709,-0.50441182188748,0.790366908929848,-0.656014025798025,-0.350572897142576,0.208337089722186
-0.0765391683265632,0.68647848960453,0.2922258495334,-0.666371909051077,-0.532990833482212,0.521557299471458
0.0324467917414895,-0.232912387124738,-0.25896659556436,-0.68156784675742,0.601297517819418,0.497510192536659
-0.49600495465234,0.350516318707917,0.893481995854071,-0.497603949411618,-0.553081863204286,-0.106832990303643
-0.522770727047873,0.809815379342396,-0.234456041677101,-0.232739247387033,-0.576930778000278,0.231106469861138
0.450488979961518,-0.281286731036982,-0.45705198277944,0.332917427167557,-0.206874727631876,0.189419610493645
0.454243069181963,-0.866251147920706,0.666711704249811,-0.353665142505805,-0.231193423312184,0.460108284127632
-0.69236160073795,0.277560323500413,0.5528654010433,-0.768540084374104,-0.676310663620183,0.295190923173532
-0.388426453169838,0.386542652543133,0.74833231556023,0.00314916791213116,0.120545182359431,-0.125602966334667
-0.714851087024357,-0.0730112976862043,0.567449735216196,0.778375048806748,-0.135342599201906,0.421205078557749
-0.334381668589998,0.956089910784611,-0.140729712197409,0.878597135110957,-0.448380671977424,0.0805124069104743
-0.514135350362129,0.451885549548224,0.673485121262444,-0.146589806581498,-0.453995433327671,0.244215880044139
-0.17091137458953,-0.345515811617789,0.265914471500004,0.879309843940636,-0.112635744593018,0.352651487690228
-0.0847986422746116,-0.15006192029913,-0.16287237251812,-0.0527862589982515,0.31011433935153,0.0627795546085443
-0.216506497251888,0.69373713378922,0.761591652697836,0.884157938642764,0.20263495054532,-0.0848553579215556
0.685618270686914,-0.625643435367491,0.423604710102943,-0.298207385071966,0.0422494843335692,0.0726817050432815
-0.732618169959525,0.755300118667925,-0.0864307792380145,0.377645664899005,-0.13650113989077,0.440185697485686
0.474141095374882,-0.870557328360692,0.71898924148066,-0.638615031828382,-0.81161492816753,0.322811524511565
0.202094812495843,-0.36353538116326,-0.185608888866857,-0.10390649595214,-0.55234213778541,0.330273014027582
-0.452007504696345,0.016700053391342,0.249132505148149,-0.0768579710550978,0.332530249654348,0.456740221215728
-0.109939507753608,-0.519331584474716,-0.00119833650191126,0.86957881250721,-0.00991320129440354,0.43511080977866
-0.349559349226946,0.835736459776502,0.48924997417809,-0.543465547571722,0.631590400360845,0.256976928405948
-0.384032257992295,0.967084750392156,-0.529379822245963,-0.154395068003117,-0.811940792298169,0.48454086899243
-0.566474644200191,0.191449269980796,0.0220800122013782,0.671327335575119,-0.0800219258633926,0.0786478494939209
