"VCMAX25__06","SLA__06","LEAFAGECRIT__06","RS_SCALE","HYDROL_HUMCSTE__06","SOIL_Q10"
-0.448954548863185,0.502804039982956,0.652527058803224,0.812690413147756,-0.230627442612485,0.263534401782044
-0.239729318973823,-0.205014097484382,0.342351621788322,0.550669355887766,-0.0191736247884198,0.255439167210099
-0.496497743914105,0.506079995480639,0.712509665253404,0.521260840978163,-0.341662435338449,0.260840049638972
0.0916259955657539,-0.558628237471394,0.966370398266693,0.105963441507686,-0.825678737823016,0.270724982369712
0.0441131294922614,-0.495269012724821,0.792941764063995,0.646292928584911,0.388392652656327,0.243916269943882
-0.503761481046632,0.911851808517905,0.569600427707458,0.34122175611298,-0.736976333192243,0.249657026065315
0.19541339363725,-0.635981348347907,0.853404754361252,0.206792861157611,0.160898078053586,0.265313656870039
-0.23635817290788,-0.293658533724714,0.548638964065313,0.747714741331835,0.329340204930072,0.241384150675186
-0.334485262961414,0.000833139078078693,0.720612099402646,0.788350618907741,-0.539917482727132,0.263363943079996
-0.526645046735824,0.77306611872348,0.377906266924424,0.978129466014706,-0.619996312497667,0.263056765422059
-0.285194408384905,-0.100254722938212,0.336923503350104,0.552896675461291,0.258281900064707,0.251193731891651
-0.38180550146248,-0.0266831246962254,0.497811300582569,0.925029093691125,0.091394024695129,0.266767717061406
0.228135539368178,-0.629327151871697,0.990232587444378,0.881755414653253,0.405134320561311,0.269829459002775
0.477987782037079,-0.774299237322811,-0.0213482688538092,0.505573910706831,0.468842102865041,0.235094322508182
0.334673588193999,-0.743373952349383,0.0556184445510441,0.584830392540113,-0.825078944478018,0.276910640455909
-0.271332287428726,-0.0687248072017631,0.260439323485327,0.26149589715262,-0.732439979941396,0.238316916364924
-0.0407185850342447,-0.448977106217749,0.11077938374071,0.038551288512126,-0.20369373810748,0.251540733710785
-0.477497288648896,0.630952669247426,0.0259846308323881,0.555147596393288,-0.0965993991165571,0.246456602692553
