"VCMAX25__06","SLA__06","LEAFAGECRIT__06","RS_SCALE","HYDROL_HUMCSTE__06","SOIL_Q10"
-0.277330554716662,-0.119490679951071,0.132987008011136,0.210165115472244,-0.401195564659208,0.233921558791701
0.413869216908683,-0.714651215275846,-0.504519103636785,0.96453771553985,-0.344234046372157,0.26899979329082
-0.209747178669303,-0.134714351194356,0.588477977355856,0.992684587627664,0.506816912003877,0.262847775812784
-0.174792479866726,-0.230964447953646,-0.19613348957879,-0.103729372963644,0.168918917590105,0.247690066428853
0.531429039201916,-0.768537345970685,0.346905059483788,0.600662283697992,-0.860260880834288,0.251116047029064
-0.478901650085024,0.732723053860169,0.926633623795986,0.759641253729683,-0.907575538935793,0.260116690942806
-0.392194199082857,0.507211188263071,0.828950473652389,0.643360272288064,0.738342848465226,0.264919718614822
0.656261482284041,-0.837590014818404,0.81325372258905,0.0421256339029457,-0.831128991899763,0.256403400996843
-0.295580375223516,-0.162489330998617,-0.0402364679249996,0.971912513198776,-0.793010981176986,0.269411383786829
0.0322181889125757,-0.459391457998998,0.406021331387421,0.50543685933949,0.916940312009205,0.264742132073096
-0.123093565245755,-0.394038845156612,0.427259426213594,0.349532840453572,0.166723330236223,0.263671112453493
-0.150671662064879,-0.340641523932965,-0.140364023118759,-0.136194269302788,0.0222832752668438,0.275120094022532
-0.473131170911804,0.888959577853901,0.900591533069048,0.282026845102366,0.661448578248816,0.27574849846882
0.69066805171754,-0.818959087901846,-0.186324289169398,-0.135317176058053,-0.539592729172392,0.259460043162524
-0.0521544679627726,-0.345469198538231,0.848348997114988,0.144668685457751,-0.24761047788878,0.2544287205749
-0.256957552653847,0.00928805267011334,0.982196823667607,0.257423735876917,-0.36983991003842,0.238611040415915
-0.409322996879191,0.333327411433422,-0.162073445871477,0.421594144972004,0.0319595137285384,0.243862209786479
-0.586388860745409,0.802058286090158,0.142506047905926,0.470262092365866,-0.470897903429896,0.247960434926606
0.598241889470346,-0.798341607025088,0.344879769682797,0.590287728213706,0.74857060456039,0.237932381726831
0.926266566972761,-0.935827021968887,0.775219087654065,0.931482877644719,-0.0592033926012563,0.258622400307648
-0.0832083305187216,-0.496625057419376,0.784516581951788,0.54997280088019,0.17336859688855,0.264046480670029
-0.0474319015116333,-0.309484633151202,0.933724827002314,0.813527300008868,-0.937435278896089,0.259589308355676
-0.0714489514186154,-0.324141064586686,0.977699323262887,0.503505583295643,0.160185435576726,0.270044138111304
-0.405318471299035,0.139968197554418,0.751325699880507,0.644209097146341,0.707741383034247,0.241112541772141
-0.414883268804886,0.0914184998201253,0.691452959312033,0.890209170301303,-0.68120968663738,0.241194543695282
0.83913298167525,-0.901588392439266,0.857656338827997,0.160932649226609,0.02879365957108,0.274290042969207
0.920580882301146,-0.881777398467788,-0.12238238323294,0.545687520928438,-0.513370355079509,0.252577490137979
-0.410140113979462,0.55281288096429,0.757304706309116,0.851501683796501,0.209256273726078,0.244290374111505
-0.405954384944157,0.221579734665645,0.578065529910817,0.561237603840166,-0.852751556832454,0.244626812665475
0.23972132631991,-0.636291282795997,0.576775617769818,-0.199041430172272,-0.469968468945016,0.265473719881713
-0.322531678260981,-0.119782001648364,-0.0804015246650311,0.222522444647743,-0.284613850544902,0.268261520908387
-0.480849746281349,0.367376295168798,0.517334644648138,0.891713705037495,0.784445146128965,0.24354885836079
0.607746070530136,-0.777080025891894,0.698175984245059,0.0678125250778017,0.52772095098207,0.243459833536312
-0.523166741594997,0.399933853477039,0.223480749318654,0.930960621337218,0.642197631463982,0.249228355059897
-0.28489512680018,-0.24006889361918,0.754704827432457,0.920509857222865,0.714117360845447,0.272734146725373
-0.490685510955707,0.411116762435861,0.248924324176778,0.745632314471214,-0.418865279422893,0.26718922109293
-0.273156650627792,-0.0455163553065872,0.932423551870113,0.406860652180798,-0.174022086926667,0.262344746590078
-0.193701090964261,-0.158443515748487,0.632084448123433,0.996278305923087,-0.842816958924223,0.235372957432104
-0.163296187629899,-0.412933579789851,0.59415029617724,0.908526159521846,0.308595555985505,0.239877022365192
-0.147490949611453,-0.24322002731022,-0.218079502976763,0.145556483849925,-0.608472074812296,0.274956221341895
-0.0381194834787436,-0.321534101449741,0.983891882230636,-0.207860739439541,0.499853883953023,0.242580170360504
0.965863626691934,-0.970422080307497,0.513455134565999,0.754868831430179,-0.445250920593402,0.262098480984606
-0.581671284191669,0.80858173419839,0.601170283650086,0.76573403098892,-0.557691145828493,0.241002963375134
0.628409731026207,-0.782521504409286,0.781852607874028,0.00904588863155009,-0.250241805833167,0.271521573602843
-0.24330202821498,-0.0633502760881558,0.910677865038402,-0.0420173168443688,0.77011762282369,0.238907451161602
0.369565631396573,-0.7560392404353,-0.335410155435127,0.468888265776246,0.564572275831291,0.245756918358191
-0.286128792314567,0.0490602002360689,0.79704237721967,0.655693410170372,-0.0465233231953164,0.240684073586271
0.170622796073291,-0.587652216086459,0.617084432775758,-0.0126242382633341,-0.850668401860856,0.272702381102885
0.618314019393711,-0.77389719253583,0.794270390348758,0.588829238755215,-0.262870345575602,0.270360959834372
-0.339547950207115,0.190073038953354,-0.393886841700331,0.300613975616755,-0.36030353672037,0.263447747322935
-0.264537462950063,0.00423571284470103,0.788117114594761,0.63620237335783,0.490305332992692,0.267002379105811
-0.307847901180526,-0.0434574732244699,0.500599223872008,0.654576728420725,0.93588231904047,0.26856247253459
0.43239183058693,-0.781215445513403,-0.116880781109888,0.966380696016842,0.584616385141925,0.235958931362064
