"VCMAX25__06","SLA__06","LEAFAGECRIT__06","RS_SCALE","HYDROL_HUMCSTE__06","SOIL_Q10"
-0.6032102708629,0.352103718049765,0.436573983425686,0.128294653387286,0.807722178895932,0.195878221237677
-0.474632935773348,0.324653847542324,0.481240720484313,-0.843185810664941,0.702914569599763,-0.174172243526076
-0.877587332322854,0.0679951082015475,0.790912960510701,-0.681277694735076,-0.18953473092306,0.129440949036425
-0.476423667073891,-0.30205753407477,0.500453837729997,-0.105642528404905,-0.942965505223168,0.129607002309798
-0.37797281116492,-0.0300896421390661,-0.183642329067835,0.504977078710729,-0.20666434075599,0.412176050278601
0.17195241128085,-0.464860218961553,-0.929758034801488,0.526904318288664,-0.723218390663495,0.315828166112062
-0.0980978143861135,-0.0580195294292998,0.371598674054217,-0.499987843525545,-0.575305017252498,0.0984868342999685
-0.532878804194561,0.796716345479891,-0.629291438330489,0.18917617131107,-0.104883296278656,0.365529392803538
0.826698240621668,-0.734121293798039,-0.329863930430966,0.229973683330599,0.690915141907424,0.348833978297844
-0.214072570107896,-0.457591456052001,-0.0993462201999202,-0.151647737736607,-0.0400504308226435,0.522465795559637
0.0734886874583744,-0.63307424390624,-0.174269505612736,0.73682661604504,0.972263770127715,0.27028261066099
-0.491949886593801,0.29278404456766,-0.458542585642225,-0.239001164795557,0.750331888334983,0.218573237264972
0.142142551644546,0.17319967393917,0.834884208088535,-0.502998280880216,-0.771110246067981,-0.0275183406655779
0.0233659996257722,-0.267299401548757,-0.654252921310728,0.119635488780072,-0.862110606416652,0.226753108649061
-0.387768511655005,0.563628354856351,0.26310196180766,-0.433146570778945,0.78635777282991,0.40932972617695
-0.0225661935709612,-0.106187565496508,0.597035891171684,-0.390340017021807,-0.668728855542692,0.699442062666448
-0.842623845755237,0.812671556892125,0.221037969269265,-0.602055679719103,0.594251183000408,0.512275535732376
0.167331660853936,-0.569145683172188,0.378434185978048,0.00417808011281773,0.763064543425716,0.0712909046237087
0.245473027935841,0.0192346018132847,0.425992510861938,0.069628941560546,-0.534028875722291,0.297789298491496
-0.64343099475309,-0.425108748224813,0.678478403697439,-0.709780417914078,-0.490124372905402,0.135035825958868
0.689547673780101,-0.788866884022614,0.754718729869917,-0.608186469786612,0.687604643472063,0.278582936677713
-0.371138824292294,0.251409777629469,0.799517765897817,0.0192276508345268,-0.461951990208513,0.207437147216605
0.264626233032615,-0.609702141625073,0.403889156708906,0.14635087651225,-0.245512291707653,-0.111096959735936
0.217641214964067,-0.354205024249241,0.273590244399904,0.528839336541558,-0.117814671275468,-0.153844656934321
-0.514458253941773,0.96042987225181,-0.26611717275518,0.123200963059918,-0.99715762621404,-0.0503629408960762
-0.127446656056549,-0.426487236740052,0.819048738678009,-0.723062315905184,-0.0706854742890782,-0.174549296361642
-0.0025747667869721,-0.307117722654278,0.849666711312667,-0.877074927645331,0.580877615779625,0.436083677839709
-0.327835407525703,0.92278938813475,-0.285362550660843,-0.110812853558572,-0.356120235106268,0.208737928153882
0.0693276295970864,-0.879494033643569,0.491540261508657,0.307475031327871,-0.0275202681095228,0.584656953370655
-0.836918349513951,0.148000487780687,-0.122618987098493,-0.0171866374889436,0.773807295456391,0.18437859584214
-0.614886900079848,0.667974854929393,0.69455503519399,-0.493142064539769,-0.183545282531168,-0.157151545716191
0.219385080578922,-0.463795685966893,0.481460524516435,0.906831239589944,-0.961566803498387,0.234740590502198
0.119263638400356,0.439160082516261,0.279259542558118,0.792306349612641,-0.43803100732156,0.109018842177927
-0.00441251345459559,0.234979499645464,-0.280117142168452,-0.798944621762329,0.495091114278576,-0.0656605539162485
-0.39917440621731,0.041569551668819,0.944959307666218,-0.137637172167278,0.345891128050316,0.303314209469038
-0.397153341278621,0.7384634601524,0.74778586290048,0.360209092248236,0.614714438888961,0.529849097912788
-0.698421626035251,0.237979095948787,0.606319296456903,0.934932680854858,-0.628061763912812,0.260698652585922
-0.175412589558829,-0.419196729928947,0.593775460838663,-0.92056911019065,0.882251949933099,-0.0778445540121654
-0.427686371915801,0.706123177782292,0.00482607395326062,-0.0884420551363985,-0.251281565253218,-0.080503061744987
-0.269538191892507,-0.242912356748926,-0.227270863823186,-0.412263757538429,-0.809423689501797,0.0943075167328558
0.477484557504912,-0.412036443485308,-0.0847929412392704,0.260040465216462,-0.799899619263046,0.357364582334708
-0.0979970435176631,-0.250390336599119,0.146747636397277,0.477940488566616,0.992371804474582,-0.0652376945116697
0.653256310374931,-0.923162773973561,-0.373817762949645,0.369366968747622,0.661048768278879,0.150019715843618
-0.814070310989673,0.145277290992791,0.289026439743163,-0.419265172100497,0.964579231996682,0.355289016697722
0.0697957358557173,-0.435893221139176,0.43370154487504,-0.475607564475432,0.229100167323841,0.0847640782270775
-0.333371797433753,-0.161852492461955,0.458348527333343,-0.956301796946073,-0.756785072240092,0.488987445940069
0.144049468775256,-0.720894180503524,0.294520050249458,0.369218483847682,0.473415247282133,0.150649717090827
0.335634018197516,-0.542517987288805,-0.689690316394871,-0.0837400013379641,0.568622358974322,0.103454535490644
-0.585245536682817,0.484881758278204,-0.265723811271245,0.144837882952902,-0.117869186464196,0.46632245211189
0.186438956916999,-0.331288160310721,0.0867171179437451,0.964544737585455,0.291428326795293,-0.11720913119139
-0.728176145941046,0.95367671760759,-0.356082011119203,-0.439643498097794,-0.8516007117983,0.143981843782325
-0.780173973102107,0.191063228700765,-0.00905190462683048,-0.11918403837782,0.166372001846014,0.45131175238004
0.0452523236185229,0.699606112381795,-0.170868117382093,-0.726465078268249,-0.317005898851827,0.412952598090014
-0.489849115195879,-0.352440069325565,0.0553931831094763,0.608148960910786,-0.549701394738763,0.0503865911877892
-0.286719095550173,0.402006209610706,0.0390781339775352,-0.460530957280678,-0.0705050906635849,-0.0380223783941837
-0.13256847717314,0.43385001410988,-0.277469769650892,0.311911989623928,-0.624040777175447,0.22349572524697
-0.373328773853822,0.358872257755595,0.917445167109691,-0.472898016162167,-0.0602631696656887,0.458849702002683
-0.852032659238511,0.692437677734798,-0.12591438616016,-0.562201776882905,0.466092189706574,0.195440601110324
-0.777518726476432,0.804830757153031,0.685736933149199,0.19492200392508,-0.16931428685084,0.381243979130416
