ZSNOWCMPCT_V0,ZSNOWCMPCT_VR,ZSNOWCMPCT_VT,Noise,Antarctic_DMC_rho_5m,Antarctic_DMC_rho_10m,Greenland_Summit_rho_5m,Greenland_Summit_rho_10m
-0.905535722791418,0.740311524829641,0.9284743845773342,0.03563424961082273,335.01701780420865,376.8810116020836,318.44022693319994,327.002591428235
0.130021168697805,-0.9489173789153587,0.06924826481447677,0.4860591429807481,917.0,0.0,917.0,917.0
-0.9970296360028336,0.004788190691624505,-0.29402953496980144,-0.1981109876066516,705.0701055909026,0.0,726.8988578469637,856.4024497534293
-0.23179538048828918,-0.8375346357048039,-0.4919797416250201,0.3734255717679279,917.0,0.0,917.0,917.0
0.675971878424146,-0.8869976733818093,-0.15510990545799197,-0.26992277175322804,917.0,0.0,917.0,917.0
0.28843064628345294,0.907702087551038,0.58501422077413,-0.04154784958355069,335.087336577774,376.95723947236013,317.5194707714528,325.71784111757995
0.8737892924062327,-0.6097086525073169,-0.13036237978748777,-0.6364512106937961,917.0,0.0,917.0,917.0
0.5615477223477561,0.2724769331493184,-0.6644309326351514,0.1634703795430802,651.0245311885533,0.0,597.5573591569378,698.0918425724851
-0.12098070980145814,0.3884127321805957,-0.45243076575536023,-0.23619941797211746,524.9694428046612,607.7945698847375,509.69642981042523,596.8823746059446
-0.17157354657420176,-0.07730164402158546,0.756455369397838,-0.5198710035564132,343.2287120282216,390.0583034448246,442.889812663743,531.1974334647915
0.7798739484389745,-0.3680827379904582,-0.8893395094155886,-0.35091508496287455,917.0,0.0,917.0,917.0
0.02304284820592284,-0.5371276058299135,-0.7749939669374835,0.33456398442231994,917.0,0.0,917.0,917.0
0.44608885449747104,-0.6703407827533934,0.2579277946482461,-1.113125812559249,916.9999662593577,0.0,917.0,917.0
-0.46754951855221505,-0.7960237211382704,0.15826072673813507,0.31245416440593143,917.0,0.0,917.0,917.0
0.2550908250999182,0.5612523790779125,0.2693541304162388,-0.8591458759599966,340.3895162930624,384.0799574861784,354.6135190562265,394.09993269368425
0.8395140571952824,0.09486657616062733,-0.8531924122003509,-0.31986080987412424,859.9403333778046,0.0,753.0748878250872,876.6197938499542
-0.5706345600634903,-0.41767882725163663,0.02048377626022191,-0.5443165812798944,912.3144852992014,0.0,916.9974543562536,917.0
-0.6405935357242207,-0.15308561267368448,0.4949694632603827,-0.37106349558519425,393.4896008570256,470.77433167520275,578.8163390846862,708.0862283539244
0.5291670466906768,0.9777249750811916,0.7168829620394181,0.47492955821100014,334.97937308796094,376.84329216876944,314.2118581386815,318.5960607619405
0.9509714355437189,-0.5329358189699802,0.3818513561921708,-0.1781800616645053,642.1445260952241,0.0,916.9698908236423,917.0
-0.7504118710524124,0.6110432269434654,-0.39831684527018596,-0.4442853303060322,449.1929085466996,514.9634067097857,440.7734569627505,510.3056709154503
-0.35760032722707247,0.2615173091162539,-0.9990202371710165,0.5074058254618319,827.6337641198704,0.0,708.9873036756344,812.7120677545049
-0.005420802177834916,0.19412059224838818,-0.025751526191451046,-0.5102701007402174,440.6400742199832,521.3304257480778,497.47786702769275,591.1538107203194
0.16115083599861557,-0.2571419440473389,-0.5771643503221282,-0.3738607922627475,917.0,0.0,916.9968549212753,917.0
0.6037293105287918,-0.32207299434089764,-0.7283213489325873,-0.29740879990810937,917.0,0.0,917.0,917.0
-0.3008630327741012,0.41533834714191986,0.46170883587135814,-0.6305474612923782,339.38680555346036,382.87481640351086,363.6704698615764,408.20249630216216
-0.7177438035051651,0.8658723845485159,0.8352959197941259,0.7884361929855441,335.002121639605,376.8652680988308,316.45352634169836,323.13984690464537
0.3342996311319615,-0.008649603020573826,-0.25716854444629456,-0.8377345551613389,638.1770314389012,0.0,671.80164211409,799.4173519541871
-0.8351065838362718,0.6900843024605428,0.6272383601795473,-0.2384897691462938,335.518356586799,377.45247122558584,329.7767076913215,349.5660899662169
-0.42583897941077986,0.4913749920849859,0.9438672123772727,-0.33441302434942244,335.1327809723165,377.01619700524833,325.6972590413294,341.1606940497392
